InvoiceNo,StockCode,Description,Quantity,InvoiceDate,InvoiceTime,UnitPrice,CustomerID,Revenue,TotalCartRevenue,TotalCartSize
554009,22960,JAM MAKING SET WITH JARS BALD EAGLE,6,6/5/16,12:38,4.25,12935,25.5,25.5,6
554015,22382,LUNCH BAG SPACECHIMP DESIGN ,10,6/5/16,13:14,1.65,17644,16.5,57.1,24
554015,47566,OWL PARTY BUNTING,4,6/5/16,13:14,4.95,17644,19.8,57.1,24
554015,85099B,JUMBO BAG RED FOX,10,6/5/16,13:14,2.08,17644,20.8,57.1,24
554018,23203,FARM ANIMAL DOILEY PATTERNS,10,6/5/16,13:15,1.95,17644,19.5,19.5,10
554019,21175,SEEYA LATER ALLIGATOR METAL SIGN,24,6/5/16,13:16,2.55,17591,61.2,61.2,24
554026,22423,REGENCY CAKESTAND 3 TIER RHINO,16,6/5/16,13:34,10.95,13324,175.2,175.2,16
554028,22423,REGENCY CAKESTAND 3 TIER RHINO,8,6/5/16,13:43,12.75,15410,102,220.8,32
554028,47566,OWL PARTY BUNTING,24,6/5/16,13:43,4.95,15410,118.8,220.8,32
554030,47566,OWL PARTY BUNTING,8,6/5/16,13:56,4.95,16497,39.6,39.6,8
554033,22382,LUNCH BAG SPACECHIMP DESIGN ,20,6/5/16,14:06,1.65,16187,33,74.6,40
554033,85099B,JUMBO BAG RED FOX,20,6/5/16,14:06,2.08,16187,41.6,74.6,40
554040,21080,SET/20 DOLPHIN PAPER NAPKINS ,24,6/5/16,14:35,0.85,15290,20.4,33.15,25
554040,22423,REGENCY CAKESTAND 3 TIER RHINO,1,6/5/16,14:35,12.75,15290,12.75,33.15,25
554051,47566,OWL PARTY BUNTING,24,6/5/16,14:56,4.95,16696,118.8,118.8,24
554053,23203,FARM ANIMAL DOILEY PATTERNS,20,6/5/16,15:08,2.08,14282,41.6,41.6,20
554058,47566,OWL PARTY BUNTING,1,6/5/16,16:04,4.95,17757,4.95,4.95,1
554059,22423,REGENCY CAKESTAND 3 TIER RHINO,2,6/5/16,16:25,12.75,14388,25.5,46.3,12
554059,23203,FARM ANIMAL DOILEY PATTERNS,10,6/5/16,16:25,2.08,14388,20.8,46.3,12
554066,47566,OWL PARTY BUNTING,12,6/7/16,10:40,4.95,12916,59.4,59.4,12
554069,22382,LUNCH BAG SPACECHIMP DESIGN ,10,6/7/16,10:57,1.65,15281,16.5,16.5,10
554070,22423,REGENCY CAKESTAND 3 TIER RHINO,2,6/7/16,11:06,12.75,13555,25.5,51,8
554070,22960,JAM MAKING SET WITH JARS BALD EAGLE,6,6/7/16,11:06,4.25,13555,25.5,51,8
554074,21080,SET/20 DOLPHIN PAPER NAPKINS ,6,6/7/16,11:28,0.85,13230,5.1,5.1,6
554076,47566,OWL PARTY BUNTING,4,6/7/16,11:30,4.95,16556,19.8,19.8,4
554079,47566,OWL PARTY BUNTING,1,6/7/16,11:41,4.95,14546,4.95,4.95,1
554083,22382,LUNCH BAG SPACECHIMP DESIGN ,3,6/7/16,11:51,1.65,18125,4.95,4.95,3
554084,23203,FARM ANIMAL DOILEY PATTERNS,10,6/7/16,11:52,1.95,12909,19.5,79,46
554084,85099B,JUMBO BAG RED FOX,10,6/7/16,11:52,2.08,12909,20.8,79,46
554084,22423,REGENCY CAKESTAND 3 TIER RHINO,2,6/7/16,11:52,12.75,12909,25.5,79,46
554084,21212,PACK OF 72 LADYBUG CAKE CASES,24,6/7/16,11:52,0.55,12909,13.2,79,46
554086,23203,FARM ANIMAL DOILEY PATTERNS,10,6/7/16,11:54,1.95,16945,19.5,19.5,10
554089,22423,REGENCY CAKESTAND 3 TIER RHINO,1,6/7/16,12:16,12.75,13527,12.75,12.75,1
554090,47566,OWL PARTY BUNTING,3,6/7/16,12:22,4.95,17315,14.85,14.85,3
554094,47566,OWL PARTY BUNTING,2,6/7/16,12:49,4.95,15716,9.9,9.9,2
554096,47566,OWL PARTY BUNTING,4,6/7/16,12:51,4.95,14921,19.8,19.8,4
554097,22382,LUNCH BAG SPACECHIMP DESIGN ,10,6/7/16,13:01,1.65,12567,16.5,16.5,10
554098,21212,PACK OF 72 LADYBUG CAKE CASES,12,6/7/16,13:01,0.55,14769,6.6,57.15,33
554098,22577,WOODEN HEART PAWPRINT,6,6/7/16,13:01,0.85,14769,5.1,57.15,33
554098,21080,SET/20 DOLPHIN PAPER NAPKINS ,6,6/7/16,13:01,0.85,14769,5.1,57.15,33
554098,22960,JAM MAKING SET WITH JARS BALD EAGLE,6,6/7/16,13:01,4.25,14769,25.5,57.15,33
554098,47566,OWL PARTY BUNTING,3,6/7/16,13:01,4.95,14769,14.85,57.15,33
554099,85099B,JUMBO BAG RED FOX,50,6/7/16,13:20,2.08,16341,104,117.2,74
554099,21212,PACK OF 72 LADYBUG CAKE CASES,24,6/7/16,13:20,0.55,16341,13.2,117.2,74
554102,47566,OWL PARTY BUNTING,20,6/7/16,13:40,4.95,14647,99,101.2,24
554102,21212,PACK OF 72 LADYBUG CAKE CASES,4,6/7/16,13:40,0.55,14647,2.2,101.2,24
554103,47566,OWL PARTY BUNTING,1,6/7/16,13:51,4.95,15555,4.95,9.9,4
554103,22382,LUNCH BAG SPACECHIMP DESIGN ,3,6/7/16,13:51,1.65,15555,4.95,9.9,4
554104,22423,REGENCY CAKESTAND 3 TIER RHINO,3,6/7/16,14:03,12.75,12705,38.25,38.25,3
554105,84596F,STARFISH SOAP DISH,3,6/7/16,14:04,0.42,14711,1.26,3.36,8
554105,84596B,TIGER MIX DESIGN ORANGE BOWL,5,6/7/16,14:04,0.42,14711,2.1,3.36,8
554106,22382,LUNCH BAG SPACECHIMP DESIGN ,10,6/7/16,14:05,1.65,12710,16.5,16.5,10
554107,47566,OWL PARTY BUNTING,20,6/7/16,14:09,4.95,16249,99,99,20
554108,21175,SEEYA LATER ALLIGATOR METAL SIGN,1,6/7/16,14:29,2.55,13668,2.55,15,4
554108,21175,SEEYA LATER ALLIGATOR METAL SIGN,1,6/7/16,14:29,2.55,13668,2.55,15,4
554108,47566,OWL PARTY BUNTING,2,6/7/16,14:29,4.95,13668,9.9,15,4
554109,23084,RABBIT NIGHT LIGHT,24,6/7/16,14:33,1.79,12682,42.96,68.46,26
554109,22423,REGENCY CAKESTAND 3 TIER RHINO,2,6/7/16,14:33,12.75,12682,25.5,68.46,26
554112,85099B,JUMBO BAG RED FOX,1,6/7/16,14:44,2.08,17611,2.08,2.08,1
554113,85099B,JUMBO BAG RED FOX,10,6/7/16,14:53,2.08,16700,20.8,41.6,20
554113,23203,FARM ANIMAL DOILEY PATTERNS,10,6/7/16,14:53,2.08,16700,20.8,41.6,20
554116,21175,SEEYA LATER ALLIGATOR METAL SIGN,5,6/7/16,15:11,2.55,14514,12.75,37.5,10
554116,47566,OWL PARTY BUNTING,3,6/7/16,15:12,4.95,14514,14.85,37.5,10
554116,47566,OWL PARTY BUNTING,2,6/7/16,15:12,4.95,14514,9.9,37.5,10
554117,23084,RABBIT NIGHT LIGHT,6,6/7/16,15:12,2.08,13758,12.48,85.18,66
554117,22423,REGENCY CAKESTAND 3 TIER RHINO,2,6/7/16,15:12,12.75,13758,25.5,85.18,66
554117,21212,PACK OF 72 LADYBUG CAKE CASES,48,6/7/16,15:12,0.55,13758,26.4,85.18,66
554117,23203,FARM ANIMAL DOILEY PATTERNS,10,6/7/16,15:12,2.08,13758,20.8,85.18,66
554118,21212,PACK OF 72 LADYBUG CAKE CASES,24,6/7/16,15:26,0.55,16592,13.2,23.4,36
554118,21080,SET/20 DOLPHIN PAPER NAPKINS ,12,6/7/16,15:26,0.85,16592,10.2,23.4,36
554124,22423,REGENCY CAKESTAND 3 TIER RHINO,1,6/8/16,8:31,12.75,13339,12.75,12.75,1
554126,22382,LUNCH BAG SPACECHIMP DESIGN ,10,6/8/16,9:14,1.65,12431,16.5,16.5,10
554129,21175,SEEYA LATER ALLIGATOR METAL SIGN,12,6/8/16,9:39,2.55,14189,30.6,30.6,12
554132,21080,SET/20 DOLPHIN PAPER NAPKINS ,12,6/8/16,9:43,0.85,12360,10.2,10.2,12
554134,21212,PACK OF 72 LADYBUG CAKE CASES,24,6/8/16,9:48,0.55,12583,13.2,13.2,24
554137,22423,REGENCY CAKESTAND 3 TIER RHINO,1,6/8/16,10:13,12.75,12708,12.75,12.75,1
554139,47566,OWL PARTY BUNTING,8,6/8/16,10:34,4.95,14911,39.6,90.6,12
554139,22423,REGENCY CAKESTAND 3 TIER RHINO,4,6/8/16,10:34,12.75,14911,51,90.6,12
554142,23203,FARM ANIMAL DOILEY PATTERNS,10,6/8/16,10:38,2.08,15288,20.8,20.8,10
554147,23084,RABBIT NIGHT LIGHT,6,6/8/16,10:48,2.08,12423,12.48,12.48,6
554151,47566,OWL PARTY BUNTING,12,6/8/16,11:07,4.95,14049,59.4,75.9,22
554151,22382,LUNCH BAG SPACECHIMP DESIGN ,10,6/8/16,11:07,1.65,14049,16.5,75.9,22
554157,22382,LUNCH BAG SPACECHIMP DESIGN ,1,6/8/16,11:33,1.65,18283,1.65,3.3,2
554157,22382,LUNCH BAG SPACECHIMP DESIGN ,1,6/8/16,11:33,1.65,18283,1.65,3.3,2
554158,21212,PACK OF 72 LADYBUG CAKE CASES,6,6/8/16,11:44,0.55,15563,3.3,3.3,6
554160,21212,PACK OF 72 LADYBUG CAKE CASES,1,6/8/16,11:49,0.55,17841,0.55,8.87,5
554160,23084,RABBIT NIGHT LIGHT,1,6/8/16,11:49,2.08,17841,2.08,8.87,5
554160,85099B,JUMBO BAG RED FOX,3,6/8/16,11:49,2.08,17841,6.24,8.87,5
554202,21080,SET/20 DOLPHIN PAPER NAPKINS ,5,6/8/16,12:14,0.85,13546,4.25,7.55,11
554202,21212,PACK OF 72 LADYBUG CAKE CASES,6,6/8/16,12:14,0.55,13546,3.3,7.55,11
554261,21175,SEEYA LATER ALLIGATOR METAL SIGN,2,6/8/16,12:32,2.55,16033,5.1,5.1,2
554264,22423,REGENCY CAKESTAND 3 TIER RHINO,2,6/8/16,12:35,12.75,15602,25.5,25.5,2
554268,85099B,JUMBO BAG RED FOX,100,6/8/16,12:59,1.79,15311,179,182.73,102
554268,22382,LUNCH BAG SPACECHIMP DESIGN ,1,6/8/16,12:59,1.65,15311,1.65,182.73,102
554268,23084,RABBIT NIGHT LIGHT,1,6/8/16,12:59,2.08,15311,2.08,182.73,102
554271,21080,SET/20 DOLPHIN PAPER NAPKINS ,96,6/8/16,13:06,0.72,16422,69.12,69.12,96
554275,21175,SEEYA LATER ALLIGATOR METAL SIGN,2,6/8/16,13:17,2.55,14903,5.1,28.73,21
554275,22423,REGENCY CAKESTAND 3 TIER RHINO,1,6/8/16,13:17,12.75,14903,12.75,28.73,21
554275,85099B,JUMBO BAG RED FOX,2,6/8/16,13:17,2.08,14903,4.16,28.73,21
554275,84596F,STARFISH SOAP DISH,8,6/8/16,13:17,0.42,14903,3.36,28.73,21
554275,84596B,TIGER MIX DESIGN ORANGE BOWL,8,6/8/16,13:17,0.42,14903,3.36,28.73,21
554279,47566,OWL PARTY BUNTING,100,6/8/16,13:28,4.15,17723,415,415,100
554280,85099B,JUMBO BAG RED FOX,10,6/8/16,13:35,2.08,14817,20.8,20.8,10
554282,85099B,JUMBO BAG RED FOX,200,6/8/16,14:01,1.79,15769,358,358,200
554283,23203,FARM ANIMAL DOILEY PATTERNS,10,6/8/16,14:11,2.08,17686,20.8,61.4,24
554283,47566,OWL PARTY BUNTING,4,6/8/16,14:11,4.95,17686,19.8,61.4,24
554283,85099B,JUMBO BAG RED FOX,10,6/8/16,14:11,2.08,17686,20.8,61.4,24
554286,23203,FARM ANIMAL DOILEY PATTERNS,10,6/8/16,14:16,1.95,17686,19.5,19.5,10
554306,47566,OWL PARTY BUNTING,50,6/8/16,14:59,4.15,15734,207.5,207.5,50
554307,23203,FARM ANIMAL DOILEY PATTERNS,10,6/8/16,14:59,1.95,12989,19.5,19.5,10
554315,85099B,JUMBO BAG RED FOX,30,6/8/16,15:29,2.08,16086,62.4,62.4,30
554325,21212,PACK OF 72 LADYBUG CAKE CASES,24,6/8/16,15:38,0.55,12621,13.2,13.2,24
554326,22423,REGENCY CAKESTAND 3 TIER RHINO,3,6/8/16,16:32,12.75,13737,38.25,48.15,5
554326,47566,OWL PARTY BUNTING,2,6/8/16,16:32,4.95,13737,9.9,48.15,5
554347,23203,FARM ANIMAL DOILEY PATTERNS,30,6/9/16,8:21,2.08,16523,62.4,62.4,30
554348,22960,JAM MAKING SET WITH JARS BALD EAGLE,6,6/9/16,8:49,4.25,13523,25.5,38.7,30
554348,21212,PACK OF 72 LADYBUG CAKE CASES,24,6/9/16,8:49,0.55,13523,13.2,38.7,30
554349,85099B,JUMBO BAG RED FOX,10,6/9/16,8:49,2.08,14191,20.8,64,50
554349,21080,SET/20 DOLPHIN PAPER NAPKINS ,12,6/9/16,8:49,0.85,14191,10.2,64,50
554349,21212,PACK OF 72 LADYBUG CAKE CASES,24,6/9/16,8:49,0.55,14191,13.2,64,50
554349,47566,OWL PARTY BUNTING,4,6/9/16,8:49,4.95,14191,19.8,64,50
554351,21212,PACK OF 72 LADYBUG CAKE CASES,24,6/9/16,8:53,0.55,15132,13.2,23.4,36
554351,21080,SET/20 DOLPHIN PAPER NAPKINS ,12,6/9/16,8:53,0.85,15132,10.2,23.4,36
554353,21080,SET/20 DOLPHIN PAPER NAPKINS ,96,6/9/16,9:10,0.72,14258,69.12,248.12,196
554353,85099B,JUMBO BAG RED FOX,100,6/9/16,9:10,1.79,14258,179,248.12,196
554355,47566,OWL PARTY BUNTING,4,6/9/16,9:20,4.95,16992,19.8,45.3,10
554355,22960,JAM MAKING SET WITH JARS BALD EAGLE,6,6/9/16,9:20,4.25,16992,25.5,45.3,10
554356,23084,RABBIT NIGHT LIGHT,18,6/9/16,9:25,2.08,12670,37.44,37.44,18
554359,23203,FARM ANIMAL DOILEY PATTERNS,10,6/9/16,9:56,2.08,13590,20.8,41.6,20
554359,85099B,JUMBO BAG RED FOX,10,6/9/16,9:56,2.08,13590,20.8,41.6,20
554362,21212,PACK OF 72 LADYBUG CAKE CASES,1,6/9/16,10:17,0.55,17811,0.55,0.55,1
554364,85099B,JUMBO BAG RED FOX,100,6/9/16,10:21,1.74,16029,174,174,100
554365,47566,OWL PARTY BUNTING,12,6/9/16,10:22,4.95,13089,59.4,59.4,12
554371,23084,RABBIT NIGHT LIGHT,24,6/9/16,10:42,1.79,17659,42.96,42.96,24
554372,22423,REGENCY CAKESTAND 3 TIER RHINO,1,6/9/16,10:50,12.75,13842,12.75,12.75,1
554376,22960,JAM MAKING SET WITH JARS BALD EAGLE,1,6/9/16,11:31,4.25,15719,4.25,47.11,24
554376,84596B,TIGER MIX DESIGN ORANGE BOWL,3,6/9/16,11:31,0.42,15719,1.26,47.11,24
554376,23203,FARM ANIMAL DOILEY PATTERNS,8,6/9/16,11:31,2.08,15719,16.64,47.11,24
554376,85099B,JUMBO BAG RED FOX,12,6/9/16,11:31,2.08,15719,24.96,47.11,24
554380,22423,REGENCY CAKESTAND 3 TIER RHINO,12,6/9/16,11:45,12.75,16709,153,153,12
554382,21080,SET/20 DOLPHIN PAPER NAPKINS ,1,6/9/16,11:55,0.85,17365,0.85,7.65,9
554382,21080,SET/20 DOLPHIN PAPER NAPKINS ,8,6/9/16,11:55,0.85,17365,6.8,7.65,9
554392,21212,PACK OF 72 LADYBUG CAKE CASES,1,6/9/16,12:04,0.55,14534,0.55,0.55,1
554415,47566,OWL PARTY BUNTING,8,6/9/16,12:10,4.95,18202,39.6,90.6,12
554415,22423,REGENCY CAKESTAND 3 TIER RHINO,4,6/9/16,12:10,12.75,18202,51,90.6,12
554465,85099B,JUMBO BAG RED FOX,10,6/9/16,12:36,2.08,13534,20.8,20.8,10
554483,22423,REGENCY CAKESTAND 3 TIER RHINO,1,6/9/16,12:57,12.75,13771,12.75,37.5,6
554483,47566,OWL PARTY BUNTING,5,6/9/16,12:57,4.95,13771,24.75,37.5,6
554492,21175,SEEYA LATER ALLIGATOR METAL SIGN,1,6/9/16,13:56,2.55,13168,2.55,2.55,1
554494,23084,RABBIT NIGHT LIGHT,1,6/9/16,14:00,2.08,16327,2.08,2.08,1
554496,21175,SEEYA LATER ALLIGATOR METAL SIGN,12,6/9/16,14:25,2.55,18173,30.6,238.1,62
554496,47566,OWL PARTY BUNTING,50,6/9/16,14:25,4.15,18173,207.5,238.1,62
554497,22382,LUNCH BAG SPACECHIMP DESIGN ,10,6/9/16,14:38,1.65,15819,16.5,28.98,16
554497,23084,RABBIT NIGHT LIGHT,6,6/9/16,14:38,2.08,15819,12.48,28.98,16
554502,23084,RABBIT NIGHT LIGHT,6,6/9/16,14:47,2.08,14289,12.48,12.48,6
554507,21212,PACK OF 72 LADYBUG CAKE CASES,24,6/9/16,15:29,0.55,15513,13.2,13.2,24
554508,47566,OWL PARTY BUNTING,12,6/9/16,15:33,4.95,13213,59.4,59.4,12
554509,21175,SEEYA LATER ALLIGATOR METAL SIGN,3,6/9/16,15:45,2.55,17375,7.65,9.73,4
554509,85099B,JUMBO BAG RED FOX,1,6/9/16,15:45,2.08,17375,2.08,9.73,4
554543,47566,OWL PARTY BUNTING,4,6/10/16,9:18,4.95,16091,19.8,19.8,4
554545,23084,RABBIT NIGHT LIGHT,12,6/10/16,9:35,2.08,13102,24.96,24.96,12
554547,23084,RABBIT NIGHT LIGHT,12,6/10/16,9:37,2.08,13102,24.96,24.96,12
554552,85099B,JUMBO BAG RED FOX,200,6/10/16,9:58,1.79,13694,358,358,200
554555,22423,REGENCY CAKESTAND 3 TIER RHINO,4,6/10/16,10:08,12.75,12437,51,51,4
554556,22382,LUNCH BAG SPACECHIMP DESIGN ,20,6/10/16,10:11,1.65,13098,33,33,20
554557,22423,REGENCY CAKESTAND 3 TIER RHINO,1,6/10/16,10:12,12.75,15804,12.75,12.75,1
554560,22423,REGENCY CAKESTAND 3 TIER RHINO,3,6/10/16,10:35,12.75,13317,38.25,77.85,11
554560,47566,OWL PARTY BUNTING,8,6/10/16,10:35,4.95,13317,39.6,77.85,11
554561,23203,FARM ANIMAL DOILEY PATTERNS,10,6/10/16,10:35,2.08,13317,20.8,20.8,10
554598,84596B,TIGER MIX DESIGN ORANGE BOWL,4,6/10/16,11:12,0.42,13263,1.68,19.38,12
554598,21175,SEEYA LATER ALLIGATOR METAL SIGN,5,6/10/16,11:12,2.55,13263,12.75,19.38,12
554598,22382,LUNCH BAG SPACECHIMP DESIGN ,3,6/10/16,11:12,1.65,13263,4.95,19.38,12
554617,23203,FARM ANIMAL DOILEY PATTERNS,3,6/10/16,11:21,2.08,14593,6.24,10.4,5
554617,23203,FARM ANIMAL DOILEY PATTERNS,1,6/10/16,11:21,2.08,14593,2.08,10.4,5
554617,85099B,JUMBO BAG RED FOX,1,6/10/16,11:21,2.08,14593,2.08,10.4,5
554628,22423,REGENCY CAKESTAND 3 TIER RHINO,1,6/10/16,11:26,12.75,15039,12.75,59.45,27
554628,21080,SET/20 DOLPHIN PAPER NAPKINS ,6,6/10/16,11:26,0.85,15039,5.1,59.45,27
554628,23203,FARM ANIMAL DOILEY PATTERNS,10,6/10/16,11:26,2.08,15039,20.8,59.45,27
554628,85099B,JUMBO BAG RED FOX,10,6/10/16,11:26,2.08,15039,20.8,59.45,27
554630,84596B,TIGER MIX DESIGN ORANGE BOWL,4,6/10/16,11:34,0.42,13268,1.68,1.68,4
554635,47566,OWL PARTY BUNTING,4,6/10/16,11:45,4.95,13069,19.8,19.8,4
554636,21212,PACK OF 72 LADYBUG CAKE CASES,24,6/10/16,11:52,0.55,16763,13.2,13.2,24
554638,23203,FARM ANIMAL DOILEY PATTERNS,10,6/10/16,11:59,2.08,14810,20.8,38.23,19
554638,85099B,JUMBO BAG RED FOX,6,6/10/16,11:59,2.08,14810,12.48,38.23,19
554638,22382,LUNCH BAG SPACECHIMP DESIGN ,3,6/10/16,11:59,1.65,14810,4.95,38.23,19
554640,47566,OWL PARTY BUNTING,150,6/10/16,12:06,4.15,14680,622.5,622.5,150
554643,22423,REGENCY CAKESTAND 3 TIER RHINO,16,6/10/16,12:28,10.95,16133,175.2,175.2,16
554644,21175,SEEYA LATER ALLIGATOR METAL SIGN,2,6/10/16,12:34,2.55,15311,5.1,5.1,2
554648,23084,RABBIT NIGHT LIGHT,24,6/10/16,12:44,1.79,12562,42.96,63.76,34
554648,85099B,JUMBO BAG RED FOX,10,6/10/16,12:44,2.08,12562,20.8,63.76,34
554650,23084,RABBIT NIGHT LIGHT,24,6/10/16,12:54,1.79,12681,42.96,42.96,24
554654,22960,JAM MAKING SET WITH JARS BALD EAGLE,6,6/10/16,13:34,4.25,12815,25.5,25.5,6
554656,22423,REGENCY CAKESTAND 3 TIER RHINO,4,6/10/16,13:36,12.75,17663,51,51,4
554666,23203,FARM ANIMAL DOILEY PATTERNS,20,6/10/16,14:54,2.08,13599,41.6,54.08,26
554666,23084,RABBIT NIGHT LIGHT,6,6/10/16,14:54,2.08,13599,12.48,54.08,26
554667,21080,SET/20 DOLPHIN PAPER NAPKINS ,48,6/10/16,15:18,0.85,15727,40.8,40.8,48
554668,47566,OWL PARTY BUNTING,8,6/10/16,15:19,4.95,18226,39.6,39.6,8
554669,22382,LUNCH BAG SPACECHIMP DESIGN ,10,6/10/16,15:31,1.65,15203,16.5,58.1,30
554669,23203,FARM ANIMAL DOILEY PATTERNS,10,6/10/16,15:31,2.08,15203,20.8,58.1,30
554669,85099B,JUMBO BAG RED FOX,10,6/10/16,15:31,2.08,15203,20.8,58.1,30
554671,47566,OWL PARTY BUNTING,4,6/10/16,15:47,4.95,14009,19.8,19.8,4
554672,23203,FARM ANIMAL DOILEY PATTERNS,10,6/10/16,15:54,2.08,14415,20.8,41.6,20
554672,85099B,JUMBO BAG RED FOX,10,6/10/16,15:54,2.08,14415,20.8,41.6,20
554682,22423,REGENCY CAKESTAND 3 TIER RHINO,1,6/10/16,16:08,12.75,14085,12.75,17.85,3
554682,21175,SEEYA LATER ALLIGATOR METAL SIGN,2,6/10/16,16:08,2.55,14085,5.1,17.85,3
554695,85099B,JUMBO BAG RED FOX,5,6/10/16,17:12,2.08,16161,10.4,31.2,15
554695,23203,FARM ANIMAL DOILEY PATTERNS,10,6/10/16,17:12,2.08,16161,20.8,31.2,15
554697,21175,SEEYA LATER ALLIGATOR METAL SIGN,3,6/10/16,17:31,2.55,14584,7.65,7.65,3
554698,47566,OWL PARTY BUNTING,8,6/11/16,8:38,4.95,16678,39.6,39.6,8
554699,23084,RABBIT NIGHT LIGHT,6,6/11/16,9:17,2.08,12613,12.48,12.48,6
554703,47566,OWL PARTY BUNTING,8,6/11/16,10:03,4.95,15281,39.6,39.6,8
554704,47566,OWL PARTY BUNTING,4,6/11/16,10:09,4.95,15658,19.8,45.3,6
554704,22423,REGENCY CAKESTAND 3 TIER RHINO,2,6/11/16,10:09,12.75,15658,25.5,45.3,6
554705,22382,LUNCH BAG SPACECHIMP DESIGN ,30,6/11/16,10:12,1.65,12910,49.5,49.5,30
554756,47566,OWL PARTY BUNTING,8,6/11/16,11:36,4.95,16837,39.6,39.6,8
554787,21175,SEEYA LATER ALLIGATOR METAL SIGN,4,6/11/16,11:51,2.55,16356,10.2,10.2,4
554792,21080,SET/20 DOLPHIN PAPER NAPKINS ,24,6/11/16,12:38,0.85,12547,20.4,20.4,24
554794,23203,FARM ANIMAL DOILEY PATTERNS,10,6/11/16,12:41,2.08,12720,20.8,20.8,10
554795,47566,OWL PARTY BUNTING,4,6/11/16,12:46,4.95,14210,19.8,19.8,4
554798,47566,OWL PARTY BUNTING,8,6/11/16,12:52,4.95,15189,39.6,39.6,8
554808,85099B,JUMBO BAG RED FOX,2,6/11/16,13:01,2.08,17059,4.16,10.87,5
554808,23203,FARM ANIMAL DOILEY PATTERNS,2,6/11/16,13:01,2.08,17059,4.16,10.87,5
554808,21175,SEEYA LATER ALLIGATOR METAL SIGN,1,6/11/16,13:01,2.55,17059,2.55,10.87,5
554812,84596F,STARFISH SOAP DISH,8,6/11/16,13:21,0.42,15005,3.36,27.81,22
554812,84596B,TIGER MIX DESIGN ORANGE BOWL,8,6/11/16,13:21,0.42,15005,3.36,27.81,22
554812,23203,FARM ANIMAL DOILEY PATTERNS,3,6/11/16,13:21,2.08,15005,6.24,27.81,22
554812,47566,OWL PARTY BUNTING,3,6/11/16,13:21,4.95,15005,14.85,27.81,22
554813,22423,REGENCY CAKESTAND 3 TIER RHINO,1,6/11/16,13:26,12.75,15852,12.75,12.75,1
554814,22382,LUNCH BAG SPACECHIMP DESIGN ,10,6/11/16,13:34,1.65,16609,16.5,16.5,10
554818,23084,RABBIT NIGHT LIGHT,12,6/11/16,14:09,2.08,13199,24.96,24.96,12
554820,23203,FARM ANIMAL DOILEY PATTERNS,10,6/11/16,14:09,1.95,15622,19.5,19.5,10
554822,47566,OWL PARTY BUNTING,3,6/11/16,14:17,4.95,12937,14.85,14.85,3
554823,23203,FARM ANIMAL DOILEY PATTERNS,4,6/11/16,14:20,2.08,16624,8.32,16.64,8
554823,85099B,JUMBO BAG RED FOX,4,6/11/16,14:20,2.08,16624,8.32,16.64,8
554824,47566,OWL PARTY BUNTING,10,6/11/16,14:21,4.95,15785,49.5,49.5,10
554825,22960,JAM MAKING SET WITH JARS BALD EAGLE,6,6/11/16,14:45,4.25,16843,25.5,25.5,6
554827,22423,REGENCY CAKESTAND 3 TIER RHINO,32,6/11/16,15:19,10.95,14646,350.4,849.6,272
554827,23084,RABBIT NIGHT LIGHT,240,6/11/16,15:19,2.08,14646,499.2,849.6,272
554832,21212,PACK OF 72 LADYBUG CAKE CASES,24,6/11/16,15:30,0.55,16092,13.2,13.2,24
554836,22960,JAM MAKING SET WITH JARS BALD EAGLE,6,6/11/16,16:25,4.25,13015,25.5,25.5,6
554839,23084,RABBIT NIGHT LIGHT,5,6/11/16,17:15,2.08,14056,10.4,10.4,5
554842,22423,REGENCY CAKESTAND 3 TIER RHINO,2,6/11/16,18:17,12.75,14740,25.5,25.5,2
554853,23203,FARM ANIMAL DOILEY PATTERNS,100,6/12/16,9:32,1.79,16839,179,199.8,110
554853,85099B,JUMBO BAG RED FOX,10,6/12/16,9:32,2.08,16839,20.8,199.8,110
554854,47566,OWL PARTY BUNTING,8,6/12/16,9:39,4.95,16369,39.6,52.8,32
554854,21212,PACK OF 72 LADYBUG CAKE CASES,24,6/12/16,9:39,0.55,16369,13.2,52.8,32
554858,47566,OWL PARTY BUNTING,4,6/12/16,10:15,4.95,17042,19.8,32.28,10
554858,23084,RABBIT NIGHT LIGHT,6,6/12/16,10:15,2.08,17042,12.48,32.28,10
554859,47566,OWL PARTY BUNTING,50,6/12/16,10:16,4.15,14828,207.5,207.5,50
554861,23084,RABBIT NIGHT LIGHT,6,6/12/16,10:29,2.08,12633,12.48,12.48,6
554906,85099B,JUMBO BAG RED FOX,10,6/12/16,11:41,2.08,14194,20.8,20.8,10
554915,47566,OWL PARTY BUNTING,50,6/12/16,12:23,4.15,16133,207.5,207.5,50
554918,84596F,STARFISH SOAP DISH,2,6/12/16,12:29,0.42,17345,0.84,0.84,2
554920,22423,REGENCY CAKESTAND 3 TIER RHINO,2,6/12/16,12:41,12.75,16275,25.5,56.1,14
554920,21175,SEEYA LATER ALLIGATOR METAL SIGN,12,6/12/16,12:41,2.55,16275,30.6,56.1,14
554921,22423,REGENCY CAKESTAND 3 TIER RHINO,32,6/12/16,12:44,10.95,13854,350.4,350.4,32
554933,21212,PACK OF 72 LADYBUG CAKE CASES,10,6/12/16,13:26,0.55,13232,5.5,5.5,10
554935,47566,OWL PARTY BUNTING,4,6/12/16,13:30,4.95,14338,19.8,70.8,8
